3058	9
789	7
2300	2
2448	6
2667	8
1108	6
2628	1
847	4
34	5
1404	4
2486	5
1286	5
1666	9
1176	9
160	4
2686	5
413	4
2687	5
1073	9
1454	5
2688	8
3231	5
2633	5
375	5
2452	2
2587	1
2604	4
1982	5
2301	5
49	4
841	5
48	5
1102	8
1707	9
1378	4
2992	5
168	5
1382	8
1983	4
3185	5
1735	5
1984	8
2501	2
395	4
2603	2
396	5
1124	4
3002	10
749	5
3164	5
2696	5
1043	4
2695	5
2949	5
1581	9
750	9
488	5
2453	4
2370	4
1138	5
2731	5
2933	5
2740	5
902	5
243	5
3128	7
562	5
931	9
2120	8
2684	10
1957	5
2683	8
1958	4
1959	10
245	4
1075	9
246	3
889	4
244	5
566	4
2920	5
3151	5
1791	5
2566	5
2286	4
1061	8
1955	7
2941	8
242	5
758	4
2096	9
1956	8
2337	2
2415	5
1655	4
154	5
971	5
2461	5
399	5
2141	7
943	9
835	9
528	5
1613	3
972	4
1783	5
1966	4
2602	7
982	7
775	5
2844	5
1802	5
2843	8
2507	4
776	8
2508	9
2770	4
2509	4
1509	4
567	4
1597	3
406	4
2841	9
2842	8
277	5
1213	5
1179	4
3032	4
1401	9
3041	9
798	8
1345	9
564	4
1847	5
82	5
1720	5
936	10
2532	1
1539	5
2203	7
755	7
752	10
706	4
822	5
1347	5
3042	9
1904	8
1461	8
3247	4
1143	4
1046	2
3126	5
2781	5
2331	4
1359	5
1695	5
1985	4
2549	1
2597	5
2565	6
1086	9
2191	3
2749	9
2588	4
1674	7
1675	5
2585	7
330	5
1189	4
1902	5
1846	5
1749	8
638	4
79	5
2281	9
93	5
1478	10
2282	2
1258	7
2762	5
120	4
907	8
2364	2
1095	5
2098	5
3165	7
1361	8
2376	8
2280	10
2445	5
1973	4
1828	3
1710	4
1511	4
1998	5
664	5
307	5
983	6
66	6
2455	4
2091	5
804	8
3035	5
535	4
1888	7
2451	3
2310	6
1044	4
1568	5
947	5
3077	9
2199	9
2811	5
2050	5
1327	9
3113	4
1591	5
1427	8
2477	2
2398	7
342	5
723	9
2692	6
1594	7
1861	7
37	4
2921	5
2553	7
2691	5
913	4
1897	5
538	4
356	5
345	5
355	5
1214	9
2265	3
1125	5
1263	8
2198	9
2649	9
2440	6
109	5
1350	5
1078	7
1418	5
496	5
1424	9
1130	4
1903	4
844	9
2660	9
257	5
1548	5
1203	4
327	4
573	5
94	5
891	8
16	5
3138	5
157	4
779	4
3174	5
2599	7
324	4
208	5
2320	7
906	5
1064	5
3120	7
2319	3
2321	3
791	5
2982	5
1530	4
790	7
514	5
81	6
158	5
3192	5
1570	5
2816	5
1349	6
1589	5
784	5
2255	5
441	4
571	5
2981	8
2745	5
1491	4
172	5
1553	5
